,totalDiff,HPDiff,attackDiff,DefenseDiff,SpAtkDiff,SpdefDiff,SpeedDiff,DAMAGE_A,DAMAGE_SP,TR,win_mapping
46302,-112,1,-44,-37,-10,-5,-17,17.572,16.56,-0.5,0
46303,385,35,120,30,85,30,85,75.624,75.624,0.0,1
46304,-391,-64,-112,-71,-62,-51,-31,8.0592,10.091999999999999,-0.5,0
46305,-57,30,-25,10,-42,-10,-20,64.28129032258065,66.24,1.5,0
46306,-286,-31,-55,52,-136,-45,-71,51.341690721649485,44.55428571428571,1.0,0
46307,109,0,-20,12,45,47,25,33.64834285714285,44.057485714285725,0.0,1
46308,0,-5,35,5,15,-25,-25,16.56,20.897142857142857,0.0,0
46309,280,5,100,70,50,35,20,184.92000000000002,124.19999999999999,0.0,1
46310,-258,-40,-40,-50,-49,-49,-30,16.422,14.053919999999998,0.0,0
46311,27,-10,36,-1,-5,5,2,13.245467889908259,13.581283018867923,0.0,1
46312,20,-10,-30,10,15,10,25,30.084000000000003,35.5488,0.0,1
46313,-299,-53,-40,-25,-95,-25,-61,35.205333333333336,38.64,1.0,0
46314,-81,-10,-11,-40,-11,-20,11,43.746,68.3376,0.0,1
46315,195,-15,-15,90,-5,90,50,80.48159999999999,148.488,0.0,1
46316,-230,-25,-55,6,-40,-65,-51,62.61257142857143,31.995555555555562,-1.0,0
46317,21,-15,15,5,9,25,-18,58.42000000000001,49.359069767441866,0.0,0
46318,-190,-60,-80,-10,-10,-25,-5,13.524000000000001,21.4176,0.0,0
46319,-335,-51,-35,-99,-60,-42,-48,7.452,6.4399999999999995,-0.5,0
46320,140,-18,42,53,24,31,8,30.981,25.033611940298506,-0.5,1
46321,-200,-45,-60,-40,25,-60,-20,34.638000000000005,17.761411764705883,0.0,0
46322,13,20,-6,-42,4,-12,49,54.35438297872341,93.79753846153845,1.5,1
46323,-95,-20,-20,4,0,-6,-53,22.328400000000002,11.04849230769231,-0.5,0
46324,-83,-25,-22,2,-25,3,-16,14.98713253012048,20.506800000000002,0.0,0
46325,-334,-28,-80,-61,-80,-35,-50,8.386153846153846,10.488,-1.5,0
46326,-85,-11,-12,-7,-25,-15,-15,32.76282352941177,28.476705882352938,0.0,0
46327,-50,-20,10,-40,10,-20,10,13.524000000000001,17.572,-0.5,1
46328,1,-12,15,3,-13,15,-7,30.517714285714284,51.336000000000006,0.0,0
46329,237,30,25,16,70,46,50,48.300000000000004,67.528,0.0,1
46330,-29,10,50,-15,-67,-48,41,15.464536082474226,32.43,-0.5,1
46331,194,40,28,25,47,35,19,126.96000000000001,156.579512195122,1.0,1
46332,-65,-10,25,70,-40,-55,-55,82.21894736842106,61.03542857142857,1.5,0
46333,46,5,1,10,-29,10,49,26.01446808510638,35.88,0.0,1
46334,131,17,7,15,27,15,50,42.8352,34.068749999999994,0.0,1
46335,27,20,-33,2,12,67,-41,13.462040816326532,24.826336633663367,-0.5,0
46336,-70,-5,45,-65,-30,-45,30,68.6688,70.71410526315789,2.0,1
46337,55,39,23,13,27,-3,-44,69.95679999999999,36.12404210526316,0.5,0
46338,47,0,30,-5,-24,-14,60,30.61976470588235,58.31880000000001,0.0,1
46339,-60,5,-24,5,-44,5,-7,45.393191489361705,58.809230769230766,-1.0,0
46340,20,10,-35,30,-20,45,-10,30.784615384615385,39.19199999999999,0.0,0
46341,-120,0,-44,-20,-10,-20,-26,30.784615384615385,38.47764705882352,-1.0,0
46342,115,5,25,30,20,30,5,41.994461538461536,80.82857142857142,0.5,1
46343,191,34,30,23,15,53,36,46.47839999999999,52.44,0.0,1
46344,-61,-2,30,17,-49,-25,-32,25.822458715596333,25.822458715596333,0.0,0
46345,101,25,81,38,-19,10,-34,75.82736842105263,82.58769230769232,1.5,0
46346,-46,-9,-8,3,-40,5,3,32.44533333333333,41.794285714285714,0.0,1
46347,288,29,43,35,90,45,46,75.624,47.599384615384615,1.0,1
46348,-285,-59,-66,-13,-66,-48,-33,22.777582417582416,16.154117647058822,0.0,0
46349,316,28,59,50,64,30,85,65.9088,209.20799999999997,0.5,1
46350,-85,-26,-21,-22,-21,-32,37,72.98666666666666,132.60837209302326,1.5,1
46351,-245,-55,-75,0,-60,40,-95,42.228,42.228,0.0,0
46352,25,-5,10,-20,25,5,10,44.39657142857143,51.336000000000006,0.0,1
46353,-235,-45,-40,-15,-95,-5,-35,17.602666666666668,31.095999999999997,0.0,0
46354,55,-8,-62,40,35,50,0,199.824,106.02206896551724,1.0,0
46355,-260,-45,-25,-50,-60,-60,-20,20.976,17.3328,0.0,0
46356,-94,-39,25,5,-50,-10,-25,46.506,39.14953846153846,1.0,0
46357,-50,55,-30,-75,25,-20,-5,62.19199999999999,44.75446153846154,1.0,0
46358,270,56,-13,45,94,55,33,96.4422857142857,46.47839999999999,0.0,1
46359,100,5,17,55,13,0,10,88.02638297872342,34.90588235294118,0.5,1
46360,111,-25,23,150,-5,10,-42,131.67323076923074,34.44,-1.0,0
46361,-170,-20,-57,-43,-25,0,-25,16.182315789473684,37.04894117647059,0.0,0
46362,-168,-20,-33,-28,-38,-33,-16,7.885714285714287,6.79069306930693,-1.5,0
46363,20,-20,-5,50,-30,5,20,41.33505882352941,49.60114285714286,-1.0,1
46364,150,50,10,40,15,40,-5,209.20799999999997,64.6944,0.0,0
46365,-110,8,-18,8,-22,-78,-8,50.1216,41.0136,0.0,0
46366,190,15,35,15,85,35,5,71.07000000000001,101.64685714285714,0.0,1
46367,67,47,19,-20,-3,38,-14,28.782857142857143,41.013600000000004,-1.0,0
46368,80,-20,60,-40,70,30,-20,24.6192,50.1216,0.0,0
46369,145,0,39,55,69,10,-28,43.884,18.4575,-1.5,0
46370,-95,-32,-118,-5,8,25,27,33.58707692307692,49.87034482758621,-1.0,0
46371,191,36,25,-5,62,12,61,57.40800000000001,53.76480000000001,0.0,1
46372,-245,-50,-65,-45,-35,-25,-25,7.755599999999999,11.926105263157893,-1.5,0
46373,82,5,36,10,25,8,-2,66.15168000000001,42.46153846153847,0.0,0
46374,70,-21,15,10,35,20,11,49.60114285714286,39.19199999999999,-1.0,1
46375,25,8,-11,19,-3,12,0,51.03240000000001,40.0016,0.0,0
46376,-93,-10,-13,-13,-26,-21,-10,26.519999999999996,14.904,0.0,0
46377,183,65,48,23,11,21,15,43.67593846153846,60.241600000000005,0.0,1
46378,-172,-45,-45,-87,10,-22,17,37.5728,31.2432,0.0,1
46379,-105,-38,-22,-48,-8,-12,23,40.2635294117647,49.268936170212754,0.0,1
46380,318,50,30,55,94,59,30,102.6541935483871,49.60114285714286,0.0,1
46381,176,16,55,-5,-20,0,130,52.361142857142866,126.96000000000001,1.5,1
46382,186,20,45,16,11,32,62,69.0,70.54046511627908,0.0,1
46383,-476,-51,-81,15,-162,-85,-112,18.722474226804124,11.867999999999999,0.0,0
46384,-15,30,35,-95,5,20,-10,40.848000000000006,18.29485714285714,-0.5,0
46385,-205,-43,-20,-75,-105,-15,53,14.904,34.44,0.0,1
46386,5,-5,-17,-20,2,10,35,52.44,63.480000000000004,-1.0,1
46387,125,9,-20,8,45,8,75,35.144,66.12,0.0,1
46388,-105,-30,-75,-70,30,20,20,33.12,61.0512,0.5,1
46389,290,50,30,50,50,50,60,75.624,93.84,0.0,1
46390,29,-10,0,-18,-2,15,44,76.83840000000001,71.07000000000001,0.5,1
46391,70,30,17,-10,0,15,18,39.19199999999999,61.0512,0.0,0
46392,48,10,20,-10,0,10,18,75.624,87.768,0.0,1
46393,119,10,32,35,72,35,-65,66.51600000000002,43.02694736842105,0.0,1
46394,-105,-40,-73,-35,28,0,15,28.326315789473686,36.915,0.0,1
46395,-10,14,0,2,-8,-13,-5,33.362880000000004,17.7376,0.0,0
46396,190,45,40,65,35,5,0,78.936,52.05035294117647,0.0,0
46397,-278,-110,-40,6,-60,-24,-50,22.999999999999996,16.422,0.0,0
46398,31,-9,-9,19,5,7,18,33.9296,41.18827397260274,0.0,0
46399,18,5,40,-20,10,-15,-2,57.40800000000001,29.071999999999996,0.0,0
46400,-105,-14,-38,-60,-5,-20,32,18.952,47.13230769230769,0.0,1
46401,20,6,72,0,-35,-35,12,36.7632,35.88,0.0,1
46402,175,29,58,78,8,0,2,33.68303999999999,40.848000000000006,-1.5,1
46403,50,20,45,35,-10,-30,-10,44.64300000000001,16.99371428571429,-1.5,0
46404,59,46,12,1,-1,1,0,23.066360655737704,25.660114285714286,0.0,0
46405,235,57,70,85,15,10,-2,121.16399999999999,50.46857142857142,0.0,0
46406,82,-23,-4,61,9,61,-22,31.56651428571429,39.7992,-1.5,0
46407,180,-25,75,55,15,35,25,63.480000000000004,112.05600000000001,0.0,1
46408,-27,35,-2,-7,-24,-40,11,16.966886597938146,35.74199999999999,0.0,1
46409,283,18,48,66,85,40,26,92.6256,44.607567567567564,-1.0,1
46410,63,50,28,33,-9,-4,-35,34.048658823529415,29.98812631578948,-1.0,0
46411,128,45,76,10,27,-10,-20,70.39890410958904,61.2395294117647,1.5,1
46412,141,14,8,-4,23,36,64,48.9072,76.53479999999999,0.0,1
46413,191,66,50,23,41,8,3,48.664320000000004,43.67593846153846,0.0,1
46414,-305,-80,-98,-33,-40,-10,-44,28.454147368421054,22.7976,0.0,0
46415,-99,52,-19,2,-74,-20,-40,42.181132075471695,74.74079999999998,1.5,0
46416,195,28,23,5,41,40,58,142.14000000000001,179.0057142857143,1.5,1
46417,-155,40,-40,-45,-30,-45,-35,31.022399999999998,32.36463157894737,1.5,0
46418,170,12,20,79,50,39,-30,148.488,51.336000000000006,0.0,0
46419,-464,-55,-127,-52,-127,-52,-51,6.237599999999999,8.9832,-0.5,0
46420,200,30,60,25,40,45,0,35.88,51.336000000000006,0.5,0
46421,252,13,28,58,84,42,27,97.79999999999998,79.01302325581396,0.0,1
46422,55,20,-30,30,25,35,-25,41.124,27.875999999999998,-1.5,0
46423,210,45,35,15,50,10,55,60.010285714285715,33.12,0.0,1
46424,174,42,3,37,43,42,7,45.77000000000001,71.07000000000001,0.0,1
46425,89,25,7,5,17,15,20,39.19199999999999,80.178,0.5,1
46426,-50,-9,-41,38,-38,29,-29,53.29470967741936,63.01292307692309,0.5,0
46427,-269,-43,-35,-45,-70,-25,-51,12.205333333333336,19.32,0.0,0
46428,-255,-10,-10,-35,-85,-40,-75,17.3328,20.976,0.0,0
46429,105,9,26,5,45,0,20,39.19199999999999,39.19199999999999,0.0,1
46430,185,-29,50,25,55,30,54,56.00676923076922,79.67200000000001,0.0,1
46431,-266,-41,-7,-26,-85,-42,-65,10.417395348837209,9.476,0.0,0
46432,115,-10,55,2,50,10,8,70.1592,29.476799999999997,0.0,1
46433,295,15,45,55,45,95,40,77.88719999999999,63.834857142857146,-0.5,1
46434,38,40,68,-30,5,-45,0,27.687157894736842,39.19199999999999,0.0,0
46435,105,21,-11,-5,51,30,19,56.58,63.480000000000004,0.0,1
46436,-14,-40,0,-18,15,10,19,13.595435294117646,22.303783783783782,-1.5,1
46437,80,58,35,14,-24,-12,9,44.743542857142856,43.004651162790694,0.5,1
46438,-316,-65,-60,-35,-54,-45,-57,22.999999999999996,13.6896,0.0,0
46439,-133,-25,-35,10,-5,-35,-43,36.7632,11.60271844660194,-1.0,0
46440,20,5,-35,15,37,5,-7,25.668000000000003,12.589846153846153,-1.5,0
46441,-264,-45,-90,-90,-25,-45,31,13.524000000000001,26.882400000000004,-0.5,0
46442,-295,10,-115,-40,-115,-20,-15,18.699,32.568000000000005,0.0,0
46443,-150,-15,-30,-3,-50,-3,-49,19.475858823529407,18.373714285714282,0.0,0
46444,154,20,50,72,13,10,-11,101.5312,36.915,0.0,0
46445,-155,53,-40,-64,-40,-64,0,17.04576,32.71152,-0.5,0
46446,18,35,-15,32,0,32,-66,46.023,32.59655172413793,0.0,0
46447,15,10,15,0,5,10,-25,17.358947368421056,18.194769230769232,-1.5,0
46448,-66,-15,36,7,-19,-30,-45,62.340550458715605,45.5952,1.5,0
46449,62,-5,40,0,32,0,-5,58.19277108433735,78.38399999999999,1.5,0
46450,46,30,-15,-11,3,2,37,32.43142268041237,106.26,0.0,1
46451,-135,115,-90,-9,-62,-27,-62,25.00269473684211,25.00269473684211,0.0,0
46452,312,65,43,31,80,21,72,35.535000000000004,26.22,-1.5,1
46453,70,0,-15,20,5,40,20,66.51600000000002,46.47839999999999,0.0,1
46454,-147,-19,-2,12,-47,-74,-17,28.782857142857143,41.6208,0.0,0
46455,85,-5,20,50,-10,10,20,23.933142857142855,34.1688,-0.5,1
46456,-24,-21,-62,-19,43,-14,49,71.9808,56.4144,0.0,1
46457,320,40,45,40,90,55,50,91.23771428571429,68.3376,0.0,1
46458,-50,-34,-22,-23,10,-5,24,27.2688,30.98197183098592,0.0,1
46459,40,-11,26,10,4,-5,16,66.51600000000002,60.010285714285715,0.0,1
46460,-92,20,-10,-2,-55,20,-65,12.96096,27.807000000000002,0.0,0
46461,-2,-3,9,15,-21,-10,8,36.650232558139535,26.33364705882353,0.0,1
46462,-34,-25,-45,-57,42,45,6,43.58896551724138,54.80571428571429,-1.0,1
46463,92,27,45,30,-30,10,10,39.19199999999999,50.1216,0.0,1
46464,-325,-5,-115,-5,-88,3,-115,13.6896,15.632640000000002,0.0,0
46465,-86,-48,-5,-18,-20,-19,24,14.562631578947368,17.1672,-1.5,1
46466,-175,-15,-13,-18,-47,-38,-44,49.07089655172413,39.80894117647059,1.5,0
46467,-202,-20,-40,-80,18,-30,-50,78.38399999999999,40.03452631578948,1.0,0
46468,-85,-20,20,75,-95,-35,-30,40.541333333333334,28.2624,0.5,0
46469,-160,-31,-40,-49,-36,26,-30,29.0076,40.5444,-1.5,0
46470,-170,-5,20,-57,-50,-57,-21,20.108571428571427,23.941395348837208,0.0,0
46471,-10,5,15,-5,0,-20,-5,10.488,13.524000000000001,-1.5,0
46472,300,10,45,40,55,50,100,418.41599999999994,143.96159999999998,1.5,1
46473,146,46,-30,48,-15,58,39,51.336000000000006,105.71999999999998,0.0,1
46474,112,-5,45,66,-10,1,15,72.588,33.12,-1.0,1
46475,150,4,3,30,105,55,-47,46.92,29.927462686567168,-0.5,0
46476,-35,-10,-25,-60,25,0,35,39.19199999999999,51.336000000000006,0.5,1
46477,-133,0,-30,8,-47,8,-72,55.91759999999999,53.13977952755905,1.5,0
46478,-55,-15,23,-13,-25,-30,5,25.53,33.12,0.0,1
46479,-170,-31,-26,-47,-36,-42,12,12.624444444444446,28.91581395348837,-0.5,1
46480,-15,2,17,10,-10,10,-44,49.60114285714286,38.400000000000006,0.0,0
46481,-205,-25,-45,-25,-60,-15,-35,16.182315789473684,18.37371428571429,0.0,0
46482,-145,-50,20,-47,-65,10,-13,11.03448,21.4176,-0.5,0
46483,-25,-5,30,-20,-5,-35,10,78.38399999999999,63.8112,1.0,1
46484,-125,-75,-45,45,-30,55,-75,55.384,50.1216,0.0,0
46485,125,-5,21,95,5,-5,14,121.992,63.480000000000004,0.5,1
46486,-108,-20,20,-30,-64,-29,15,0.0,0.0,0.0,0
46487,150,-5,-5,20,65,20,55,91.23771428571429,54.372,0.0,1
46488,282,63,51,56,32,30,50,92.72473469387756,79.67200000000001,0.5,1
46489,35,-34,19,7,24,-3,22,61.56923076923077,80.5270588235294,1.0,1
46490,245,115,50,33,15,78,-46,50.1216,55.49052631578948,0.0,1
46491,317,20,45,87,85,35,45,95.864,221.35200000000003,0.0,1
46492,245,50,35,45,34,28,53,83.72,123.71423999999999,0.0,1
46493,-145,-30,-50,-20,-35,-20,10,15.432,29.255999999999997,0.0,1
46494,63,45,-2,5,30,5,-20,26.427,14.738399999999999,-1.5,0
46495,55,0,-5,120,-55,0,-5,59.784000000000006,42.504,0.5,0
46496,9,-48,-5,5,28,14,15,55.848742268041235,107.31529411764706,1.5,1
46497,64,5,27,5,53,22,-48,102.36455696202532,103.60615384615386,1.5,1
46498,-40,0,-55,-48,40,-18,41,53.76480000000001,58.86528,0.5,1
46499,25,10,-24,30,15,-5,-1,135.056,85.49268292682927,1.0,0
46500,-44,7,-31,-2,23,-16,-25,45.02112,23.041731958762885,0.0,0
46501,-163,-50,-10,10,-40,-30,-43,53.204307692307694,12.553548387096775,0.0,0
46502,-155,-8,-18,-75,2,-75,19,14.738399999999999,11.926105263157893,0.0,1
46503,-45,15,25,-110,20,5,0,126.96000000000001,57.565714285714286,1.5,0
46504,-140,-15,5,-35,-5,-45,-45,48.907199999999996,35.357052631578945,0.5,0
46505,88,50,43,-35,40,0,-10,69.552,33.58707692307692,0.0,0
46506,100,45,35,-30,25,0,25,20.554736842105264,24.80057142857143,-0.5,1
46507,120,30,29,25,16,22,-2,135.19322033898305,112.30344827586207,1.5,0
46508,-48,-5,27,40,-18,-65,-27,74.7767441860465,24.44571428571429,0.0,0
46509,-1,4,-35,10,10,0,10,26.076479999999997,29.0172972972973,0.0,1
46510,-28,-20,-5,26,-30,-9,10,43.02694736842105,39.19199999999999,0.0,1
46511,-60,-17,-10,5,-30,5,-13,30.448320000000002,38.07673469387755,0.0,0
46512,-60,-16,-42,-1,0,-1,0,74.40959999999998,27.687157894736842,0.0,0
46513,10,-34,-5,-5,60,-5,-1,60.444,37.37039999999999,0.0,0
46514,285,55,85,-20,95,-20,90,87.768,104.7696,-1.0,1
46515,-10,-24,-36,62,-61,49,0,25.99621621621622,46.92,-0.5,0
46516,-145,-50,5,-21,-65,10,-24,15.77064,21.4176,-0.5,0
46517,-20,1,-13,13,-28,-2,9,66.24,50.497777777777785,1.5,1
46518,80,0,50,20,20,0,-10,46.47839999999999,39.19199999999999,0.0,0
46519,270,28,29,28,73,55,57,81.696,74.7767441860465,0.0,1
46520,-87,10,-43,25,-38,-5,-36,36.389538461538464,19.57476923076923,0.0,0
46521,50,13,26,0,26,-15,0,88.79314285714285,63.8112,1.5,0
46522,-280,-40,-25,-31,-100,-36,-48,13.284799999999997,18.5472,0.0,0
46523,-35,-10,30,-23,-10,-43,21,18.866778947368417,24.6192,0.0,1
46524,-450,-38,-150,-65,-100,-45,-52,8.97,11.280000000000001,-0.5,0
46525,-95,10,0,5,-55,-35,-20,23.16192,31.095999999999997,0.0,0
46526,230,50,0,40,55,50,35,84.732,112.05600000000001,0.0,1
46527,15,30,70,5,-15,-40,-35,52.203428571428574,32.361000000000004,0.0,0
46528,-70,-15,5,0,-21,-17,-22,19.595999999999997,16.49928,-1.5,0
46529,-205,-45,-45,-55,-25,-60,25,8.880705882352942,10.488,0.0,1
46530,-265,-46,-94,-42,1,-34,-50,33.727199999999996,30.448320000000002,0.0,0
46531,-219,-55,-62,0,-30,-10,-62,47.599384615384615,26.519999999999996,-1.0,0
46532,-140,0,-65,5,-45,-60,25,55.374315789473684,61.56923076923077,1.5,1
46533,28,-1,12,-2,26,9,-16,26.156697247706422,28.537358490566042,0.0,0
46534,-25,-2,10,-8,-26,-37,38,30.084000000000003,31.4502,0.0,1
46535,210,45,75,90,15,5,-20,244.93028571428573,43.869473684210526,1.0,0
46536,-70,20,-50,-100,50,-40,50,22.37723076923077,79.67200000000001,0.0,1
46537,-5,-15,-5,-5,-15,5,30,61.56923076923077,62.19199999999999,1.0,1
46538,-45,-5,-55,0,20,10,-15,19.904470588235295,54.80571428571429,0.0,0
46539,64,8,37,4,1,13,1,45.98440677966101,54.80571428571429,0.0,1
46540,217,20,85,5,50,55,2,102.67200000000001,132.74285714285713,1.5,1
46541,-90,-20,-30,-55,0,-10,25,9.189176470588235,61.962,0.0,1
46542,-89,0,-30,15,-25,-15,-34,42.8352,16.99125,0.0,0
46543,466,45,81,5,148,125,62,105.22500000000001,210.94285714285715,0.5,1
46544,240,35,55,5,55,75,15,20.554736842105264,27.096705882352943,0.0,1
46545,-5,30,50,35,-65,-45,-10,21.252,17.7744,-1.5,0
46546,194,28,58,13,16,24,55,77.49230769230769,61.0512,-1.0,1
46547,-95,-7,-32,-20,-7,25,-54,9.66,14.163157894736843,0.0,0
46548,-150,-15,-24,-66,-16,-19,-10,29.476799999999997,24.235705263157897,0.0,0
46549,-200,-35,-10,50,-80,-50,-75,35.88,14.264842105263156,0.0,0
46550,-96,-33,-4,-20,-25,-15,1,28.2624,20.719436619718312,0.0,1
46551,107,5,28,35,13,20,6,65.47333333333333,32.78689655172413,-0.5,1
46552,181,22,39,29,76,51,-36,51.99243243243244,37.457142857142856,0.5,0
46553,-36,25,47,-84,55,-84,5,101.70048,85.6704,1.5,0
46554,60,-25,5,55,5,55,-35,60.28421052631579,67.05176470588236,-1.0,0
46555,-215,-15,-45,-28,-70,-28,-29,12.475199999999997,13.863085714285713,0.0,0
46556,-35,0,-10,0,5,0,-30,22.198285714285714,13.524000000000001,0.0,0
46557,-272,-10,-42,-45,-92,0,-83,0.0,0.0,-2.0,0
46558,62,-10,-20,22,25,25,20,39.19199999999999,72.588,0.0,1
46559,-70,5,-25,5,-55,20,-20,22.7976,41.994461538461536,0.0,0
46560,330,25,60,40,90,10,105,26.22,40.089,-0.5,1
46561,199,44,45,50,30,30,0,172.776,57.40800000000001,0.0,0
46562,136,73,21,-6,23,-9,34,26.685492537313436,45.52799999999999,0.0,1
46563,105,50,35,-55,35,-10,50,135.056,199.824,1.0,1
46564,178,25,18,20,33,60,22,66.51600000000002,95.864,-1.0,1
46565,-255,-45,-60,-45,-20,-10,-75,10.488,11.188615384615385,-1.5,0
46566,281,83,40,22,57,41,38,29.614800000000002,50.56320000000001,-1.5,1
46567,-35,40,-45,5,10,15,-60,26.519999999999996,37.168,0.5,0
46568,-300,-40,-104,-16,-126,-4,-10,19.7616,33.1728,0.0,0
46569,-112,-21,-52,-38,57,-15,-43,0.0,0.0,-2.0,0
46570,70,40,30,-115,35,10,70,118.12799999999999,187.68,1.5,1
46571,-400,-53,-55,-66,-103,-81,-42,6.984923076923076,7.2942857142857145,-1.5,0
46572,60,29,14,34,-9,49,-57,18.3816,21.64274157303371,-0.5,0
46573,-202,-12,-47,-22,-60,19,-80,18.676893203883495,29.63606557377049,0.0,0
46574,-166,-17,-7,7,-59,-19,-71,19.88304,13.061462068965518,0.5,0
46575,-200,-5,35,0,-90,-85,-55,31.601999999999997,16.422,0.0,1
46576,-65,30,10,35,-25,-40,-75,36.49333333333333,17.3328,0.0,0
46577,320,40,95,40,45,35,65,47.599384615384615,86.03314285714286,0.5,1
46578,265,30,50,55,85,-10,55,68.3376,49.60114285714286,0.0,1
46579,-239,-89,20,-35,-40,-65,-30,26.180571428571433,18.37371428571429,0.0,0
46580,-222,-28,-12,-6,-54,-91,-31,22.927714285714284,33.362880000000004,0.0,0
46581,-284,-50,-47,-52,-47,-52,-36,20.24736,20.24736,0.0,0
46582,117,-49,-17,32,69,-19,101,68.33759999999998,483.66240000000005,0.0,0
46583,160,20,19,156,11,9,-55,168.35999999999999,30.61976470588235,0.5,0
46584,180,29,92,47,-2,3,11,63.480000000000004,72.40941176470588,0.0,1
46585,112,2,15,165,-5,-35,-30,131.67323076923074,39.19199999999999,0.5,0
46586,-155,-25,-2,-20,-43,-35,-30,20.227397260273975,19.904470588235295,0.5,0
46587,134,13,11,23,62,10,15,126.44323404255319,78.38399999999999,1.5,1
46588,270,48,32,34,77,30,49,84.732,44.944421052631576,0.0,1
46589,5,-30,-76,56,14,66,-25,135.5542153846154,151.24800000000002,1.5,0
46590,4,-20,-15,27,18,-20,14,0.0,0.0,0.0,0
46591,115,6,-25,85,17,47,-15,72.1542857142857,67.528,0.0,0
46592,222,28,12,6,54,91,31,45.47337931034483,130.272,0.0,1
46593,-25,14,30,-60,-2,-52,45,15.309882352941175,58.76039999999999,-1.5,0
46594,-5,-60,37,-23,37,-23,27,41.400000000000006,41.400000000000006,0.0,1
46595,-240,-90,5,-20,-75,-55,-5,16.008000000000003,25.179692307692306,0.0,0
46596,0,-8,-27,-20,40,-10,25,18.4575,14.774117647058823,-0.5,1
46597,-179,-28,-25,-32,-95,25,-24,24.89944615384615,42.8352,0.0,0
46598,-147,0,-42,-15,-15,-25,-50,30.084000000000003,20.01726315789474,0.0,0
46599,125,11,35,10,50,20,-1,54.372,46.023,-1.0,0
46600,174,0,74,0,74,0,26,93.84,48.300000000000004,0.0,1
46601,170,35,30,50,20,55,-20,52.203428571428574,54.80571428571429,0.0,0
46602,-138,-25,-50,-47,-15,-47,46,53.840336842105266,71.0976,1.0,1
46603,200,21,47,25,30,40,37,70.41942857142857,96.77806451612904,0.0,1
46604,-45,-5,-63,58,20,-15,-40,50.69684210526316,29.604631578947366,0.0,0
46605,-185,-40,0,-30,-50,-55,-10,20.976,26.180571428571433,0.0,0
46606,259,13,82,35,37,35,57,0.0,0.0,-2.0,0
46607,86,15,36,20,18,5,-8,244.605,109.61142857142858,1.0,0
46608,-70,-10,-25,50,-35,-30,-20,35.89452631578947,16.99371428571429,0.0,0
46609,-360,-39,-60,-30,-80,-60,-91,9.66,5.8963636363636365,-1.5,0
46610,-115,-15,-25,35,-65,-35,-10,51.336000000000006,34.638000000000005,0.5,0
46611,290,35,63,27,55,45,65,63.78359999999999,105.98399999999998,0.0,1
46612,-104,-10,-32,-21,-7,-21,-13,31.9056,25.470857142857145,0.0,0
46613,88,-16,79,7,-46,14,50,33.94054054054054,72.588,0.0,1
46614,-210,-135,-30,-21,-10,-6,-8,56.49719999999999,24.619199999999996,0.0,0
46615,-338,-40,-90,-35,-119,-39,-15,15.916,22.084799999999998,0.0,0
46616,-215,-22,-20,-22,-63,-26,-62,18.676893203883495,16.198032786885246,0.0,0
46617,35,36,0,-7,24,9,-27,58.809230769230766,50.1216,0.0,0
46618,-185,-20,-10,30,-70,-25,-90,33.98742857142858,14.904,0.0,0
46619,5,-95,20,45,25,30,-20,116.60999999999999,44.79692307692307,0.0,0
46620,30,-3,-8,-13,33,-9,30,37.63062857142857,30.875999999999998,0.0,1
46621,22,-22,6,2,-14,10,40,31.52210526315789,63.480000000000004,0.5,1
46622,40,10,-15,-5,25,15,10,55.751999999999995,44.39657142857143,-1.0,1
46623,-118,-40,-47,37,3,-8,-63,44.635862068965515,23.206530612244897,-1.0,0
46624,-50,-15,-40,-43,10,7,31,35.76310588235294,49.514399999999995,0.0,0
46625,-75,15,-15,10,-55,-10,-20,11.3988,20.997230769230768,-1.5,0
